Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Immediate_Cause_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S001187    ,Unknown,Unknown,Unknown,Dimarts,2023,2,February,28,13,Morning,Avançament defectuós/improcedent,427857.18,4579829.6,2.1362977,41.364897589,2023-02-28 13:00:00
2023S006038    ,Unknown,Unknown,Unknown,Dimecres,2023,10,October,11,17,Afternoon,Not respecting distances,427427.81,4580846.61,2.131042699,41.374018815,2023-10-11 17:00:00
2023S003693    ,Unknown,Unknown,Unknown,Dimarts,2023,6,June,20,14,Afternoon,No determinada,431709.21,4581667.53,2.182142845,41.381787532,2023-06-20 14:00:00
2023S006710    ,Unknown,Unknown,Unknown,Diumenge,2023,11,November,12,9,Morning,No determinada,430342.94,4585936.5,2.165312929,41.420119528,2023-11-12 09:00:00
2023S007539    ,Unknown,Unknown,Unknown,Dimarts,2023,12,December,19,14,Afternoon,No determinada,426465.56,4581445.06,2.11946457,41.379321419,2023-12-19 14:00:00
2023S000506    ,Unknown,Unknown,Unknown,Thursday,2023,1,January,26,15,Afternoon,Not respecting distances,428888.97,4578390.79,2.148801757,41.352030518,2023-01-26 15:00:00
2023S005936    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret,Saturday,2023,10,October,7,10,Morning,Altres,431805.56,4585654.83,2.182845658,41.417708158,2023-10-07 10:00:00
2023S005936    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret,Saturday,2023,10,October,7,10,Morning,No determinada,431805.56,4585654.83,2.182845658,41.417708158,2023-10-07 10:00:00
2023S005126    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Dimarts,2023,8,August,29,1,Night,Altres,431837.48,4585501.88,2.183244827,41.416333296,2023-08-29 01:00:00
2023S007547    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Dimecres,2023,12,December,20,2,Night,Ignoring traffic light,431936.0,4585592.05,2.184413448,41.417153784,2023-12-20 02:00:00
2023S005521    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret,Dimarts,2023,9,September,19,9,Morning,Altres,431338.55,4585168.68,2.177313074,41.413289773,2023-09-19 09:00:00
2023S002572    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Dimarts,2023,5,May,2,14,Afternoon,Avançament defectuós/improcedent,431634.8,4585306.27,2.180841921,41.414554272,2023-05-02 14:00:00
2023S000393    ,Sant Martí,el Camp de l'Arpa del Clot,Maragall,Friday,2023,1,January,20,15,Afternoon,Altres,431631.47,4585406.79,2.180790713,41.41545934,2023-01-20 15:00:00
2023S001467    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Dilluns,2023,3,March,13,16,Afternoon,Ignoring traffic light,431634.8,4585306.27,2.180841921,41.414554272,2023-03-13 16:00:00
2023S002646    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Thursday,2023,5,May,4,20,Afternoon,Unknown,431320.31,4584997.16,2.177114327,41.411743388,2023-05-04 20:00:00
2023S006276    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Dimarts,2023,10,October,24,18,Afternoon,Lack of driving attention,431372.38,4585035.95,2.177732887,41.412097208,2023-10-24 18:00:00
2023S003890    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Quintí,Dimecres,2023,6,June,28,8,Morning,No determinada,431428.31,4585146.28,2.178389523,41.413095691,2023-06-28 08:00:00
2023S003735    ,Sant Martí,el Camp de l'Arpa del Clot,Còrsega,Thursday,2023,6,June,22,10,Morning,Lack of driving attention,431495.29,4584949.92,2.17921313,41.411332855,2023-06-22 10:00:00
2023S007715    ,Sant Martí,el Camp de l'Arpa del Clot,Còrsega,Friday,2023,12,December,29,20,Afternoon,Avançament defectuós/improcedent,431369.31,4584838.67,2.177718547,41.410320108,2023-12-29 20:00:00
2023S004761    ,Sant Martí,el Camp de l'Arpa del Clot,Independència,Diumenge,2023,8,August,6,0,Night,Lack of driving attention,431444.49,4584976.59,2.178602342,41.411568729,2023-08-06 00:00:00
2023S003748    ,Sant Martí,el Camp de l'Arpa del Clot,Independència,Thursday,2023,6,June,22,15,Afternoon,Manca precaució incorporació circulació,431466.56,4584937.05,2.178870867,41.411214488,2023-06-22 15:00:00
2023S000370    ,Sant Martí,el Camp de l'Arpa del Clot,Provença,Thursday,2023,1,January,19,22,Night,Gir indegut o sense precaució,431660.6,4584737.39,2.181214896,41.409432745,2023-01-19 22:00:00
2023S000133    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana,Diumenge,2023,1,January,8,18,Afternoon,Desobeir altres senyals,432131.07,4584631.66,2.186855248,41.408520352,2023-01-08 18:00:00
2023S000490    ,Sant Martí,el Camp de l'Arpa del Clot,Independència,Dimecres,2023,1,January,25,20,Afternoon,Desobeir altres senyals,431934.16,4584454.66,2.184519459,41.406909506,2023-01-25 20:00:00
2023S000022    ,Sant Martí,Sant Martí de Provençals,Guipúscoa,Dilluns,2023,1,January,2,18,Afternoon,Altres,432944.88,4585473.31,2.19649785,41.416169198,2023-01-02 18:00:00
2023S005898    ,Sant Martí,Sant Martí de Provençals,Huelva,Dimecres,2023,10,October,4,23,Night,Lack of driving attention,433225.71,4585921.93,2.199808375,41.42023319,2023-10-04 23:00:00
2023S000991    ,Sant Martí,el Clot,Independència,Friday,2023,2,February,17,13,Morning,Desobeir altres senyals,431934.16,4584454.66,2.184519459,41.406909506,2023-02-17 13:00:00
2023S004031    ,Sant Martí,el Clot,Consell de Cent,Dilluns,2023,7,July,3,19,Afternoon,Altres,432073.7,4584402.87,2.186194604,41.406454859,2023-07-03 19:00:00
2023S004098    ,Sant Martí,Sant Martí de Provençals,Bac de Roda,Thursday,2023,7,July,6,23,Night,Ignoring traffic light,432792.64,4585292.45,2.194696433,41.414527519,2023-07-06 23:00:00
2023S001053    ,Sant Martí,Sant Martí de Provençals,Provençals,Dimarts,2023,2,February,21,13,Morning,Altres,432922.35,4585562.02,2.19621844,41.416966302,2023-02-21 13:00:00
2023S001461    ,Sant Martí,Sant Martí de Provençals,Guipúscoa,Dilluns,2023,3,March,13,13,Morning,Lack of driving attention,432801.18,4585332.98,2.194794105,41.414893275,2023-03-13 13:00:00
2023S002882    ,Sant Martí,Sant Martí de Provençals,Guipúscoa,Dilluns,2023,5,May,15,9,Morning,Gir indegut o sense precaució,432792.64,4585292.45,2.194696433,41.414527519,2023-05-15 09:00:00
2023S003872    ,Sant Martí,el Clot,Independència,Dimarts,2023,6,June,27,16,Afternoon,Gir indegut o sense precaució,432028.36,4584359.69,2.185657054,41.406062115,2023-06-27 16:00:00
2023S004281    ,Sant Martí,Sant Martí de Provençals,Guipúscoa,Friday,2023,7,July,14,17,Afternoon,Not respecting pedestrian crossing,433366.06,4585856.75,2.201494928,41.41965779,2023-07-14 17:00:00
2023S006300    ,Sant Martí,el Clot,Aragó,Dimecres,2023,10,October,25,14,Afternoon,Altres,431862.75,4584367.6,2.183674983,41.40611933,2023-10-25 14:00:00
2023S005927    ,Sant Martí,el Clot,València,Friday,2023,10,October,6,20,Afternoon,Ignoring traffic light,432411.1,4585107.29,2.190152196,41.412827821,2023-10-06 20:00:00
2023S004746    ,Sant Martí,el Clot,Clot,Saturday,2023,8,August,5,11,Morning,Gir indegut o sense precaució,432411.1,4585107.29,2.190152196,41.412827821,2023-08-05 11:00:00
2023S004047    ,Sant Martí,el Clot,Meridiana,Dimarts,2023,7,July,4,14,Afternoon,Lack of driving attention,432163.59,4585096.22,2.187192186,41.412707251,2023-07-04 14:00:00
2023S006702    ,Sant Martí,el Clot,Mallorca,Saturday,2023,11,November,11,17,Afternoon,Altres,432136.49,4585039.63,2.186874308,41.412195273,2023-11-11 17:00:00
2023S006564    ,Sant Martí,el Besòs i el Maresme,Sant Ramon de Penyafort,Dilluns,2023,11,November,6,7,Morning,Canvi de carril sense precaució,434942.85,4585182.09,2.220434622,41.413710581,2023-11-06 07:00:00
2023S004707    ,Sant Martí,el Clot,Las Navas de Tolosa,Thursday,2023,8,August,3,12,Morning,Unknown,432411.1,4585107.29,2.190152196,41.412827821,2023-08-03 12:00:00
2023S003149    ,Sant Martí,la Verneda i la Pau,Verneda,Friday,2023,5,May,26,11,Morning,Lack of driving attention,433009.31,4586838.4,2.197117433,41.428469538,2023-05-26 11:00:00
2023S003362    ,Sant Martí,Sant Martí de Provençals,Agricultura,Dimarts,2023,6,June,6,13,Morning,Ignoring traffic light,433457.11,4585569.8,2.202615972,41.417080861,2023-06-06 13:00:00
2023S000552    ,Sant Martí,la Verneda i la Pau,Verneda,Saturday,2023,1,January,28,18,Afternoon,Manca precaució incorporació circulació,433722.46,4586795.27,2.205656494,41.428140273,2023-01-28 18:00:00
2023S006378    ,Sant Martí,la Verneda i la Pau,Prim,Saturday,2023,10,October,28,13,Morning,Ignoring traffic light,433840.49,4585944.54,2.207162101,41.420487719,2023-10-28 13:00:00
2023S002994    ,Sant Martí,la Verneda i la Pau,Corts Catalanes,Saturday,2023,5,May,20,12,Morning,Altres,434102.35,4586062.74,2.210282537,41.421573847,2023-05-20 12:00:00
2023S004288    ,Sant Martí,Sant Martí de Provençals,Treball,Saturday,2023,7,July,15,12,Morning,Altres,433175.48,4585669.99,2.199235196,41.41795986,2023-07-15 12:00:00
2023S006638    ,Sant Martí,la Verneda i la Pau,Prim,Dimecres,2023,11,November,8,19,Afternoon,Ignoring traffic light,433942.83,4585841.27,2.20839795,41.419566019,2023-11-08 19:00:00
2023S007004    ,Sant Martí,la Verneda i la Pau,Camp Arriassa,Saturday,2023,11,November,25,16,Afternoon,Unknown,433676.4,4586196.01,2.205171065,41.422739104,2023-11-25 16:00:00
2023S004814    ,Sant Martí,la Verneda i la Pau,Guipúscoa,Dimecres,2023,8,August,9,15,Afternoon,Ignoring traffic light,433366.06,4585856.75,2.201494928,41.41965779,2023-08-09 15:00:00
2023S005659    ,Sant Martí,la Verneda i la Pau,Prim,Dimarts,2023,9,September,26,7,Morning,Unknown,433385.01,4586455.61,2.201655666,41.425053124,2023-09-26 07:00:00
2023S004822    ,Sant Martí,el Besòs i el Maresme,Veneçuela,Dimecres,2023,8,August,9,20,Afternoon,Altres,434270.11,4585187.81,2.212385061,41.413707326,2023-08-09 20:00:00
2023S006274    ,Sant Martí,Provençals del Poblenou,Bac de Roda,Dimarts,2023,10,October,24,17,Afternoon,Not respecting distances,433417.82,4584654.75,2.202246628,41.408835996,2023-10-24 17:00:00
2023S004960    ,Sant Martí,el Besòs i el Maresme,Prim,Friday,2023,8,August,18,15,Afternoon,Not respecting distances,434701.03,4585065.69,2.217553955,41.41264257,2023-08-18 15:00:00
2023S006440    ,Sant Martí,Provençals del Poblenou,Diagonal,Dimarts,2023,10,October,31,8,Morning,Altres,432974.35,4584304.21,2.196980032,41.405641899,2023-10-31 08:00:00
2023S004733    ,Sant Martí,Provençals del Poblenou,Marroc,Friday,2023,8,August,4,18,Afternoon,No determinada,433090.05,4584419.2,2.198351418,41.406687227,2023-08-04 18:00:00
2023S006622    ,Sant Martí,el Besòs i el Maresme,Bernat Metge,Dimecres,2023,11,November,8,14,Afternoon,Ignoring traffic light,434063.8,4585718.2,2.209858838,41.418467502,2023-11-08 14:00:00
2023S001209    ,Sant Martí,el Besòs i el Maresme,Bernat Metge,Dimecres,2023,3,March,1,19,Afternoon,Lack of driving attention,434063.8,4585718.2,2.209858838,41.418467502,2023-03-01 19:00:00
2023S003509    ,Sant Martí,el Besòs i el Maresme,Bernat Metge,Saturday,2023,6,June,10,19,Afternoon,Ignoring traffic light,434063.8,4585718.2,2.209858838,41.418467502,2023-06-10 19:00:00
2023S002585    ,Sant Martí,el Poblenou,Salvador Espriu,Dimarts,2023,5,May,2,19,Afternoon,Not respecting distances,433331.93,4582763.2,2.201427507,41.391792158,2023-05-02 19:00:00
2023S003298    ,Sant Martí,el Besòs i el Maresme,Pere IV,Friday,2023,6,June,2,18,Afternoon,Altres,434054.01,4585639.27,2.209750309,41.417755796,2023-06-02 18:00:00
2023S004012    ,Sant Martí,el Poblenou,Pujades,Dilluns,2023,7,July,3,9,Morning,Canvi de carril sense precaució,432919.92,4583489.6,2.196419213,41.39830038,2023-07-03 09:00:00
2023S002876    ,Sant Martí,el Poblenou,Calvell,Diumenge,2023,5,May,14,15,Afternoon,Altres,433603.47,4583142.91,2.20463357,41.395234593,2023-05-14 15:00:00
2023S001286    ,Sant Martí,el Poblenou,Litoral (Besòs),Diumenge,2023,3,March,5,11,Morning,Not respecting distances,433705.19,4583102.38,2.205854682,41.394877946,2023-03-05 11:00:00
2023S000936    ,Sant Martí,el Poblenou,Litoral (Llobregat),Dimecres,2023,2,February,15,6,Morning,No determinada,433777.75,4583199.54,2.206711936,41.395759025,2023-02-15 06:00:00
2023S001445    ,Sant Martí,el Poblenou,Llacuna,Diumenge,2023,3,March,12,11,Morning,Gir indegut o sense precaució,433364.06,4583561.24,2.201723924,41.398982575,2023-03-12 11:00:00
2023S006819    ,Sant Martí,el Poblenou,Litoral (Llobregat),Friday,2023,11,November,17,8,Morning,Canvi de carril sense precaució,433042.41,4582486.79,2.197995321,41.389278535,2023-11-17 08:00:00
2023S006798    ,Sant Martí,el Poblenou,Pujades,Thursday,2023,11,November,16,9,Morning,Altres,433080.25,4583662.49,2.198317886,41.399870923,2023-11-16 09:00:00
2023S001285    ,Sant Martí,el Poblenou,Litoral,Diumenge,2023,3,March,5,11,Morning,Lack of driving attention,433600.12,4582986.31,2.204610681,41.393823857,2023-03-05 11:00:00
2023S005776    ,Sant Martí,el Poblenou,Litoral,Friday,2023,9,September,29,17,Afternoon,No determinada,433776.89,4583070.47,2.206715773,41.394596451,2023-09-29 17:00:00
2023S007417    ,Sant Martí,el Poblenou,Litoral (Llobregat),Thursday,2023,12,December,14,19,Afternoon,Canvi de carril sense precaució,433762.35,4583188.31,2.206528964,41.39565661,2023-12-14 19:00:00
2023S006327    ,Sant Martí,el Poblenou,Pallars,Thursday,2023,10,October,26,9,Morning,Not respecting distances,432894.05,4583664.25,2.196090399,41.399871247,2023-10-26 09:00:00
2023S003836    ,Sant Martí,Provençals del Poblenou,Pere IV,Dilluns,2023,6,June,26,16,Afternoon,Altres,433691.38,4585154.54,2.205464557,41.413360102,2023-06-26 16:00:00
2023S007274    ,Sant Martí,Provençals del Poblenou,Perú,Thursday,2023,12,December,7,17,Afternoon,Altres,432709.25,4584421.07,2.193795673,41.406672265,2023-12-07 17:00:00
2023S001328    ,Sant Martí,el Poblenou,Ramon Turró,Dilluns,2023,3,March,6,18,Afternoon,Lack of driving attention,433364.06,4583561.24,2.201723924,41.398982575,2023-03-06 18:00:00
2023S002391    ,Sant Martí,el Poblenou,Ramon Turró,Dilluns,2023,4,April,24,22,Night,Lack of driving attention,433300.75,4583483.72,2.200975176,41.398279119,2023-04-24 22:00:00
2023S003718    ,Sant Martí,Provençals del Poblenou,C-31,Dimecres,2023,6,June,21,13,Morning,Gir indegut o sense precaució,433372.35,4585277.86,2.201633992,41.41444441,2023-06-21 13:00:00
2023S003692    ,Sant Martí,Provençals del Poblenou,C-31,Dimarts,2023,6,June,20,13,Morning,Desobeir altres senyals,433372.35,4585277.86,2.201633992,41.41444441,2023-06-20 13:00:00
2023S004677    ,Sant Martí,Provençals del Poblenou,C-31,Dimecres,2023,8,August,2,6,Morning,Lack of driving attention,433349.55,4585185.38,2.201371396,41.413609577,2023-08-02 06:00:00
2023S005199    ,Sant Martí,Provençals del Poblenou,C-31,Friday,2023,9,September,1,15,Afternoon,Not respecting distances,434007.45,4585877.1,2.209167247,41.419894044,2023-09-01 15:00:00
2023S007575    ,Sant Martí,Provençals del Poblenou,C-31,Dimecres,2023,12,December,20,20,Afternoon,Ignoring traffic light,433942.83,4585841.27,2.20839795,41.419566019,2023-12-20 20:00:00
2023S002380    ,Sant Martí,Provençals del Poblenou,C-31,Dilluns,2023,4,April,24,15,Afternoon,Ignoring traffic light,432986.83,4584903.52,2.197062924,41.411040761,2023-04-24 15:00:00
2023S007121    ,Sant Martí,Provençals del Poblenou,C-31,Dimecres,2023,11,November,29,22,Night,Gir indegut o sense precaució,433081.87,4584996.69,2.198189661,41.411887841,2023-11-29 22:00:00
2023S005953    ,Sant Martí,Provençals del Poblenou,C-31,Diumenge,2023,10,October,8,7,Morning,Altres,433081.87,4584996.69,2.198189661,41.411887841,2023-10-08 07:00:00
2023S002211    ,Sant Martí,Provençals del Poblenou,Perú,Dilluns,2023,4,April,17,20,Afternoon,Gir indegut o sense precaució,433629.55,4585307.19,2.204708046,41.414729873,2023-04-17 20:00:00
2023S005751    ,Sant Martí,Provençals del Poblenou,C-31,Friday,2023,9,September,29,16,Afternoon,Avançament defectuós/improcedent,433081.94,4584971.32,2.198193306,41.411659346,2023-09-29 16:00:00
2023S000681    ,Sant Martí,Provençals del Poblenou,Corts Catalanes,Friday,2023,2,February,3,19,Afternoon,Manca precaució efectuar marxa enrera,433759.3,4585585.72,2.206229932,41.417249231,2023-02-03 19:00:00
2023S002600    ,Sant Martí,Provençals del Poblenou,Perú,Dimecres,2023,5,May,3,14,Afternoon,Unknown,433092.71,4584796.53,2.198341497,41.410085958,2023-05-03 14:00:00
2023S003909    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar,Thursday,2023,6,June,29,0,Night,Ignoring traffic light,433985.17,4584651.81,2.209034439,41.40885634,2023-06-29 00:00:00
2023S005252    ,Sant Martí,el Poblenou,Bilbao,Dilluns,2023,9,September,4,17,Afternoon,Gir indegut o sense precaució,433090.05,4584419.2,2.198351418,41.406687227,2023-09-04 17:00:00
2023S007658    ,Sant Martí,el Poblenou,Bilbao,Diumenge,2023,12,December,24,19,Afternoon,Ignoring traffic light,433090.05,4584419.2,2.198351418,41.406687227,2023-12-24 19:00:00
2023S007424    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pujades,Thursday,2023,12,December,14,23,Night,Lack of driving attention,432436.34,4583011.74,2.19068821,41.393955913,2023-12-14 23:00:00
2023S002850    ,Sant Martí,el Parc i la Llacuna del Poblenou,Marina,Friday,2023,5,May,12,21,Afternoon,Lack of driving attention,432369.93,4582905.44,2.189905776,41.392992912,2023-05-12 21:00:00
2023S006046    ,Sant Martí,el Parc i la Llacuna del Poblenou,Àlaba,Dimecres,2023,10,October,11,22,Night,Lack of driving attention,432146.1,4583834.29,2.1871245,41.401339941,2023-10-11 22:00:00
2023S000628    ,Sant Martí,el Parc i la Llacuna del Poblenou,Marina,Dimecres,2023,2,February,1,17,Afternoon,Not respecting distances,432118.05,4583103.43,2.186870951,41.394754921,2023-02-01 17:00:00
2023S007456    ,Sant Martí,el Parc i la Llacuna del Poblenou,Almogàvers,Saturday,2023,12,December,16,11,Morning,Lack of driving attention,431769.73,4582751.41,2.18274443,41.391554882,2023-12-16 11:00:00
2023S004054    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pujades,Dimarts,2023,7,July,4,21,Afternoon,Lack of driving attention,432230.67,4582867.36,2.188244415,41.392638206,2023-07-04 21:00:00
2023S004816    ,Sant Martí,el Parc i la Llacuna del Poblenou,Buenaventura Muñoz,Dimecres,2023,8,August,9,14,Afternoon,Altres,431827.83,4582646.4,2.183451147,41.390614016,2023-08-09 14:00:00
2023S004724    ,Sant Martí,la Vila Olímpica del Poblenou,Ramon Turró,Friday,2023,8,August,4,10,Morning,Unknown,432648.07,4582848.16,2.193238857,41.39250036,2023-08-04 10:00:00
2023S000124    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pujades,Diumenge,2023,1,January,8,4,Night,Ignoring traffic light,432301.89,4582921.06,2.189090234,41.393127869,2023-01-08 04:00:00
2023S004041    ,Sant Martí,el Parc i la Llacuna del Poblenou,Sancho de Ávila,Dilluns,2023,7,July,3,18,Afternoon,No determinada,432859.47,4583989.04,2.195640717,41.402793656,2023-07-03 18:00:00
2023S000053    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal,Dimecres,2023,1,January,4,10,Morning,Lack of driving attention,434782.92,4584880.09,2.218553723,41.410977567,2023-01-04 10:00:00
2023S003456    ,Sant Martí,el Parc i la Llacuna del Poblenou,Bolívia,Saturday,2023,6,June,10,12,Morning,Gir indegut o sense precaució,432130.09,4583673.45,2.186951029,41.399889949,2023-06-10 12:00:00
2023S004016    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Dilluns,2023,7,July,3,14,Afternoon,Not respecting distances,434385.74,4583964.78,2.213901191,41.402701239,2023-07-03 14:00:00
2023S007486    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Diumenge,2023,12,December,17,19,Afternoon,Canvi de carril sense precaució,434020.31,4583616.44,2.209567765,41.399533898,2023-12-17 19:00:00
2023S001747    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Dilluns,2023,3,March,27,0,Night,Not respecting pedestrian crossing,434475.69,4584153.16,2.214956803,41.404405275,2023-03-27 00:00:00
2023S003144    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Saturday,2023,5,May,27,5,Night,Canvi de carril sense precaució,434731.89,4584332.53,2.218002296,41.406041674,2023-05-27 05:00:00
2023S004148    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Taulat,Saturday,2023,7,July,8,20,Afternoon,Not respecting distances,434745.03,4584723.59,2.218117298,41.40956493,2023-07-08 20:00:00
2023S006815    ,Sant Martí,el Parc i la Llacuna del Poblenou,Diagonal,Thursday,2023,11,November,16,19,Afternoon,Lack of driving attention,432668.44,4584197.29,2.19333237,41.404653321,2023-11-16 19:00:00
2023S006239    ,Sant Martí,el Parc i la Llacuna del Poblenou,Diagonal,Dilluns,2023,10,October,23,8,Morning,Lack of driving attention,432583.89,4584179.92,2.192322861,41.404489785,2023-10-23 08:00:00
2023S002868    ,Sant Martí,el Parc i la Llacuna del Poblenou,Joan d'Àustria,Saturday,2023,5,May,13,23,Night,Lack of driving attention,432129.18,4583295.86,2.186982495,41.396489025,2023-05-13 23:00:00
2023S006469    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral,Dimecres,2023,11,November,1,14,Afternoon,Canvi de carril sense precaució,434417.83,4583948.44,2.214286835,41.402556688,2023-11-01 14:00:00
2023S003605    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Josep Pla,Saturday,2023,6,June,17,13,Morning,Altres,434550.61,4584623.72,2.215802132,41.408649608,2023-06-17 13:00:00
2023S006811    ,Ciutat Vella,el Raval,Litoral (Llobregat),Thursday,2023,11,November,16,17,Afternoon,Avançament defectuós/improcedent,431323.52,4580839.71,2.177624444,41.374298731,2023-11-16 17:00:00
2023S005757    ,Ciutat Vella,el Raval,Drassanes,Friday,2023,9,September,29,23,Night,Lack of driving attention,431214.13,4580892.36,2.176310481,41.374763588,2023-09-29 23:00:00
2023S003088    ,Ciutat Vella,el Raval,Drassanes,Thursday,2023,5,May,25,9,Morning,No determinada,430873.45,4581116.52,2.172211341,41.376753327,2023-05-25 09:00:00
