Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Date,Day_Type_Description,Year,Month_of_Year,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type_Description,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2020S000047    ,Sant Andreu,la Sagrera,Meridiana,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Creuar per fora pas de vianants,Motorcycle,Male,34,Driver,Outside the crossing,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432125.51,4586182.69,2.1866146,41.422489532
2020S000047    ,Sant Andreu,la Sagrera,Meridiana,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Creuar per fora pas de vianants,Motorcycle,Male,66,Pedestrian,Outside the crossing,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432125.51,4586182.69,2.1866146,41.422489532
2020S000048    ,Sants-Montjuďc,la Marina del Prat Vermell,B Zona Franca,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Unknown,Car,Male,32,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427665.58,4575955.86,2.13446893,41.329990858
2020S000048    ,Sants-Montjuďc,la Marina del Prat Vermell,B Zona Franca,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Unknown,Car,Male,30,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427665.58,4575955.86,2.13446893,41.329990858
2020S000049    ,Ciutat Vella,el Raval,Portal de la Pau,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Unknown,Bicicleta,Male,60,Driver,Unknown,Unknown,Other activities,Minor injury: Hospitalization up to 24 hours,431229.39,4581076.77,2.17647201,41.376425825
2020S000049    ,Ciutat Vella,el Raval,Portal de la Pau,Friday,2020-01-03,Laboral,2020,1,January,3,Afternoon,21:00:00,Unknown,Taxi,Male,19,Driver,Unknown,Unknown,Taxi,Uninjured,431229.39,4581076.77,2.17647201,41.376425825
2020S000050    ,Grŕcia,el Coll,Beat Almató,Saturday,2020-01-04,Laboral,2020,1,January,4,Night,01:00:00,Unknown,Motorcycle,Male,42,Driver,Unknown,Unknown,Unknown,Serious injury: Hospitalization over 24 hours,428943.8,4585730.02,2.14859592,41.418137263
2020S000051    ,Eixample,la Dreta de l'Eixample,Mossčn Jacint Verdaguer,Saturday,2020-01-04,Laboral,2020,1,January,4,Night,05:00:00,Unknown,Car,Male,49,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430706.56,4583594.99,2.16993208,41.399061796
2020S000052    ,Sant Andreu,Navas,Espronceda,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,07:00:00,Unknown,Car,Male,42,Driver,Unknown,Unknown,In transit (commuting),Uninjured,431970.16,4585923.86,2.18478482,41.420145186
2020S000052    ,Sant Andreu,Navas,Espronceda,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,07:00:00,Unknown,Motorcycle,Female,46,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,431970.16,4585923.86,2.18478482,41.420145186
2020S000053    ,Sants-Montjuďc,la Marina de Port,Polvorí,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,08:00:00,Unknown,Car,Male,24,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,428405.15,4579740.79,2.1428593,41.364146652
2020S000054    ,Sant Martí,el Poblenou,Ramon Turró,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,10:00:00,Unknown,Car,Male,20,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,433102.1,4583287.77,2.19862067,41.396497735
2020S000054    ,Sant Martí,el Poblenou,Ramon Turró,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,10:00:00,Unknown,Motorcycle,Male,59,Driver,Unknown,Unknown,On a mission,Minor injury: Hospitalization up to 24 hours,433102.1,4583287.77,2.19862067,41.396497735
2020S000055    ,Eixample,la Dreta de l'Eixample,Sant Joan,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,12:00:00,Unknown,Motorcycle,Male,34,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430540.89,4583823.4,2.16792419,41.401104708
2020S000055    ,Eixample,la Dreta de l'Eixample,Sant Joan,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,12:00:00,Unknown,Car,Male,25,Driver,Unknown,Unknown,Unknown,Uninjured,430540.89,4583823.4,2.16792419,41.401104708
2020S000056    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,13:00:00,Unknown,Car,Male,57,Driver,Unknown,Unknown,Unknown,Uninjured,431626.51,4588805.26,2.18034673,41.446067764
2020S000056    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,13:00:00,Unknown,Motorcycle,Female,37,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431626.51,4588805.26,2.18034673,41.446067764
2020S000056    ,Nou Barris,la Prosperitat,Dalt (Llobregat),Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,13:00:00,Unknown,Motorcycle,Male,33,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431626.51,4588805.26,2.18034673,41.446067764
2020S000057    ,Sants-Montjuďc,el Poble-sec,Espanya,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,14:00:00,Unknown,Motorcycle,Male,30,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428940.71,4580909.36,2.14912497,41.374719063
2020S000057    ,Sants-Montjuďc,el Poble-sec,Espanya,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,14:00:00,Unknown,Taxi,Female,24,Driver,Unknown,Unknown,Taxi,Uninjured,428940.71,4580909.36,2.14912497,41.374719063
2020S000058    ,Eixample,el Fort Pienc,Corts Catalanes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,14:00:00,Unknown,Furgoneta,Male,42,Driver,Unknown,Unknown,Unknown,Minor injury: Refused medical assistance,431936.43,4583838.41,2.18461595,41.401359317
2020S000058    ,Eixample,el Fort Pienc,Corts Catalanes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,14:00:00,Unknown,Car,Female,28,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431936.43,4583838.41,2.18461595,41.401359317
2020S000058    ,Eixample,el Fort Pienc,Corts Catalanes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,14:00:00,Unknown,Car,Female,67,Driver,Unknown,Unknown,Unknown,Uninjured,431936.43,4583838.41,2.18461595,41.401359317
2020S000059    ,Nou Barris,el Turó de la Peira,Fabra i Puig,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,15:00:00,Desobeir el senyal del semŕfor,Motorcycle,Male,25,Driver,In crossing regulated by traffic lights,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430943.82,4587080.88,2.17237195,41.43047845
2020S000059    ,Nou Barris,el Turó de la Peira,Fabra i Puig,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,15:00:00,Desobeir el senyal del semŕfor,Motorcycle,Female,38,Pedestrian,In crossing regulated by traffic lights,Other activities,Unknown,Uninjured,430943.82,4587080.88,2.17237195,41.43047845
2020S000060    ,Eixample,la Dreta de l'Eixample,Corts Catalanes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,15:00:00,Unknown,Veh. mobilitat personal amb motor,Female,43,Driver,Unknown,Unknown,In transit (commuting),Serious injury: Hospitalization over 24 hours,430557.83,4582516.3,2.1682768,41.389333538
2020S000060    ,Eixample,la Dreta de l'Eixample,Corts Catalanes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,15:00:00,Unknown,Car,Male,24,Driver,Unknown,Unknown,Unknown,Uninjured,430557.83,4582516.3,2.1682768,41.389333538
2020S000061    ,Ciutat Vella,el Raval,Rambla,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,19:00:00,Creuar per fora pas de vianants,Autobús articulat,Male,42,Pedestrian,Outside the crossing,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431090.32,4581379.45,2.17477465,41.379140076
2020S000061    ,Ciutat Vella,el Raval,Rambla,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,19:00:00,Creuar per fora pas de vianants,Autobús articulat,Male,53,Driver,Outside the crossing,Unknown,Regular line bus,Uninjured,431090.32,4581379.45,2.17477465,41.379140076
2020S000062    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera a les Planes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,20:00:00,Unknown,Car,Male,43,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,424354.87,4586397.59,2.09360627,41.423730593
2020S000062    ,Sarriŕ-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Vallvidrera a les Planes,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,20:00:00,Unknown,Tot terreny,Female,48,Driver,Unknown,Unknown,In transit (commuting),Unknown,424354.87,4586397.59,2.09360627,41.423730593
2020S000063    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,16:00:00,Unknown,Tot terreny,Male,28,Driver,Unknown,Unknown,Unknown,Uninjured,431750.43,4582331.38,2.18256095,41.38777015
2020S000063    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,16:00:00,Unknown,Motorcycle,Male,45,Driver,Unknown,Unknown,Other activities,Minor injury: Hospitalization up to 24 hours,431750.43,4582331.38,2.18256095,41.38777015
2020S000064    ,Ciutat Vella,el Barri Gňtic,Litoral (Besňs),Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,17:00:00,Unknown,Car,Male,31,Driver,Unknown,Unknown,Taxi,Uninjured,431765.17,4581550.86,2.18282518,41.380741466
2020S000064    ,Ciutat Vella,el Barri Gňtic,Litoral (Besňs),Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,17:00:00,Unknown,Motorcycle,Female,33,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431765.17,4581550.86,2.18282518,41.380741466
2020S000065    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall,Saturday,2020-01-04,Laboral,2020,1,January,4,Morning,12:00:00,Unknown,Ciclomotor,Male,29,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,431240.34,4586550.44,2.17598089,41.425726417
2020S000066    ,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,19:00:00,Unknown,Motorcycle,Female,30,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,429809.14,4583287.66,2.15923318,41.396215898
2020S000066    ,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,19:00:00,Unknown,Motorcycle,Male,31,Passenger,Unknown,Unknown,Unknown,Minor injury: Refused medical assistance,429809.14,4583287.66,2.15923318,41.396215898
2020S000066    ,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,19:00:00,Unknown,Furgoneta,Male,65,Driver,Unknown,Unknown,Unknown,Uninjured,429809.14,4583287.66,2.15923318,41.396215898
2020S000067    ,Sant Martí,el Besňs i el Maresme,C-31,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,21:00:00,Unknown,Car,Male,27,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,434007.45,4585877.1,2.20916724,41.419894044
2020S000067    ,Sant Martí,el Besňs i el Maresme,C-31,Saturday,2020-01-04,Laboral,2020,1,January,4,Afternoon,21:00:00,Unknown,Taxi,Male,59,Driver,Unknown,Unknown,Taxi,Minor injury: Hospitalization up to 24 hours,434007.45,4585877.1,2.20916724,41.419894044
2020S000068    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II,Saturday,2020-01-04,Laboral,2020,1,January,4,Night,23:00:00,Unknown,Motorcycle,Female,25,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,431742.93,4581619.47,2.1825515,41.381357531
2020S000068    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II,Saturday,2020-01-04,Laboral,2020,1,January,4,Night,23:00:00,Unknown,Veh. mobilitat personal amb motor,Female,20,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,431742.93,4581619.47,2.1825515,41.381357531
2020S000069    ,Sant Martí,el Clot,Las Navas de Tolosa,Sunday,2020-01-05,Laboral,2020,1,January,5,Night,05:00:00,Unknown,Car,Female,24,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432456.26,4585044.53,2.1906995,41.412266359
2020S000069    ,Sant Martí,el Clot,Las Navas de Tolosa,Sunday,2020-01-05,Laboral,2020,1,January,5,Night,05:00:00,Unknown,Car,Male,39,Driver,Unknown,Unknown,Other activities,Minor injury: Refused medical assistance,432456.26,4585044.53,2.1906995,41.412266359
2020S000069    ,Sant Martí,el Clot,Las Navas de Tolosa,Sunday,2020-01-05,Laboral,2020,1,January,5,Night,05:00:00,Unknown,Car,Female,39,Driver,Unknown,Unknown,Other activities,Minor injury: Hospitalization up to 24 hours,432456.26,4585044.53,2.1906995,41.412266359
2020S000070    ,Sant Martí,el Poblenou,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,06:00:00,Unknown,Car,Male,27,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,433970.87,4583525.55,2.20898629,41.398711212
2020S000071    ,Horta-Guinardó,el Baix Guinardó,Sant Antoni Maria Claret,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,09:00:00,Unknown,Motorcycle,Male,59,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,431057.95,4584924.54,2.17398374,41.411066849
2020S000071    ,Horta-Guinardó,el Baix Guinardó,Sant Antoni Maria Claret,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,09:00:00,Unknown,Taxi,Male,53,Driver,Unknown,Unknown,Taxi,Uninjured,431057.95,4584924.54,2.17398374,41.411066849
2020S000072    ,Horta-Guinardó,el Baix Guinardó,Lepant,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,11:00:00,Unknown,Motorcycle,Female,51,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,430806.48,4584689.88,2.17100205,41.408931723
2020S000072    ,Horta-Guinardó,el Baix Guinardó,Lepant,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,11:00:00,Unknown,Car,Male,27,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430806.48,4584689.88,2.17100205,41.408931723
2020S000072    ,Horta-Guinardó,el Baix Guinardó,Lepant,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,11:00:00,Unknown,Motorcycle,Male,50,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430806.48,4584689.88,2.17100205,41.408931723
2020S000073    ,Horta-Guinardó,la Font d'en Fargues,Cičncies,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,11:00:00,Unknown,Motorcycle,Male,59,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,429781.38,4586529.46,2.15852473,41.425411185
2020S000073    ,Horta-Guinardó,la Font d'en Fargues,Cičncies,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,11:00:00,Unknown,Car,Female,20,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,429781.38,4586529.46,2.15852473,41.425411185
2020S000074    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,13:00:00,Unknown,Motorcycle,Male,62,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,433075.4,4588998.68,2.19766893,41.447932004
2020S000074    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,13:00:00,Unknown,Car,Male,57,Driver,Unknown,Unknown,Unknown,Uninjured,433075.4,4588998.68,2.19766893,41.447932004
2020S000074    ,Sant Andreu,la Trinitat Vella,Santa Coloma,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,13:00:00,Unknown,Motorcycle,Female,61,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,433075.4,4588998.68,2.19766893,41.447932004
2020S000075    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,13:00:00,Unknown,Motorcycle,Female,53,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430260.21,4582324.67,2.1647394,41.387581823
2020S000075    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes,Sunday,2020-01-05,Laboral,2020,1,January,5,Morning,13:00:00,Unknown,Car,Male,46,Driver,Unknown,Unknown,Unknown,Uninjured,430260.21,4582324.67,2.1647394,41.387581823
2020S000076    ,Eixample,la Sagrada Família,Gaudí,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,14:00:00,Unknown,Car,Female,32,Driver,Unknown,Unknown,Unknown,Uninjured,431062.98,4584751.97,2.17406359,41.409513
2020S000076    ,Eixample,la Sagrada Família,Gaudí,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,14:00:00,Unknown,Motorcycle,Female,29,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431062.98,4584751.97,2.17406359,41.409513
2020S000077    ,Ciutat Vella,el Barri Gňtic,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,16:00:00,Unknown,Motorcycle,Female,40,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,431520.59,4581243.79,2.17993514,41.377954977
2020S000077    ,Ciutat Vella,el Barri Gňtic,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,16:00:00,Unknown,Car,Male,36,Driver,Unknown,Unknown,Taxi,Uninjured,431520.59,4581243.79,2.17993514,41.377954977
2020S000077    ,Ciutat Vella,el Barri Gňtic,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,16:00:00,Unknown,Motorcycle,Male,41,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431520.59,4581243.79,2.17993514,41.377954977
2020S000078    ,Nou Barris,Canyelles,Favčncia,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Bicicleta,Male,18,Driver,In crossing regulated by traffic lights,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,430250.41,4588256.61,2.1639379,41.441007841
2020S000078    ,Nou Barris,Canyelles,Favčncia,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Car,Male,47,Driver,In crossing regulated by traffic lights,Unknown,Leisure and entertainment,Uninjured,430250.41,4588256.61,2.1639379,41.441007841
2020S000079    ,Sants-Montjuďc,el Poble-sec,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Car,Female,36,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430583.49,4579502.49,2.16892902,41.362191229
2020S000079    ,Sants-Montjuďc,el Poble-sec,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Car,Male,23,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430583.49,4579502.49,2.16892902,41.362191229
2020S000079    ,Sants-Montjuďc,el Poble-sec,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Car,Female,7,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430583.49,4579502.49,2.16892902,41.362191229
2020S000079    ,Sants-Montjuďc,el Poble-sec,Litoral (Llobregat),Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,18:00:00,Unknown,Car,Male,40,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430583.49,4579502.49,2.16892902,41.362191229
2020S000080    ,Sarriŕ-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,20:00:00,Unknown,Motorcycle,Female,42,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427482.53,4584346.28,2.13127777,41.405543895
2020S000080    ,Sarriŕ-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,20:00:00,Unknown,Motorcycle,Male,45,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427482.53,4584346.28,2.13127777,41.405543895
2020S000080    ,Sarriŕ-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova,Sunday,2020-01-05,Laboral,2020,1,January,5,Afternoon,20:00:00,Unknown,Car,Female,52,Driver,Unknown,Unknown,Unknown,Uninjured,427482.53,4584346.28,2.13127777,41.405543895
2020S000081    ,Sants-Montjuďc,Sants,Galileu,Sunday,2020-01-05,Laboral,2020,1,January,5,Night,01:00:00,Unknown,Motorcycle,Male,29,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,427646.23,4581616.08,2.13356241,41.380968823
