Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Driver_Cause_Description,Shift_Description,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud,datetime
2020S002312    ,Sants-Montjuïc,Hostafrancs,Bordeta,Tuesday,2020,5,May,26,22,Others,Night,428730.09,4580820.73,2.14771844636351,41.3757508904741,2020-05-26 22:00:00
2020S002874    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Wednesday,2020,7,July,1,17,Not respecting distances,Afternoon,428814.53,4580855.53,2.14872402865913,41.376071795851,2020-07-01 17:00:00
2020S001371    ,Sants-Montjuïc,la Bordeta,Corts Catalanes,Saturday,2020,2,February,22,22,Not respecting distances,Night,428120.05,4580176.09,2.14050049637309,41.3698905928075,2020-02-22 22:00:00
2020S002002    ,Sants-Montjuïc,la Bordeta,Corts Catalanes,Saturday,2020,4,April,4,13,Not respecting distances,Morning,428225.71,4580279.72,2.14175151504409,41.3708333802759,2020-04-04 13:00:00
2020S005229    ,Sants-Montjuïc,la Bordeta,Moianès,Sunday,2020,11,November,8,8,Lack of attention while driving,Morning,428397.94,4580448.66,2.14379080040441,41.3723703035403,2020-11-08 08:00:00
2020S002954    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Monday,2020,7,July,6,0,Lack of precaution when reversing,Night,428577.56,4580624.28,2.14591775618475,41.3739680114711,2020-07-06 00:00:00
2020S003564    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Tuesday,2020,8,August,4,20,Others,Afternoon,428569.47,4580580.96,2.14582612922907,41.3735771254099,2020-08-04 20:00:00
2020S003627    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Monday,2020,8,August,10,11,Lack of precaution when reversing,Morning,428397.94,4580448.66,2.14379080040441,41.3723703035403,2020-08-10 11:00:00
2020S005155    ,Sants-Montjuïc,Hostafrancs,Corts Catalanes,Monday,2020,11,November,2,19,Unknown,Afternoon,428691.28,4580704.77,2.14726802735111,41.374703041198,2020-11-02 19:00:00
2020S001128    ,Sants-Montjuïc,la Font de la Guatlla,Sant Fructuós,Friday,2020,2,February,14,14,Lack of attention while driving,Afternoon,428696.55,4580507.88,2.14735419927169,41.3729301882442,2020-02-14 14:00:00
2020S004558    ,Sants-Montjuïc,Hostafrancs,Espanya,Friday,2020,10,October,2,11,Disobeying traffic lights,Morning,429045.14,4580981.92,2.15146670690369,41.3772305139568,2020-10-02 11:00:00
2020S005756    ,Sants-Montjuïc,Hostafrancs,Espanya,Thursday,2020,12,December,3,13,Not determined,Morning,428875.86,4580985.95,2.14944206610934,41.3772518664673,2020-12-03 13:00:00
2020S004055    ,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Monday,2020,9,September,7,13,Changing lanes without caution,Morning,428501.99,4580473.08,2.14503200541773,41.3725994960595,2020-09-07 13:00:00
2020S002925    ,Sants-Montjuïc,Hostafrancs,Creu Coberta,Friday,2020,7,July,3,16,Disobeying other signals,Afternoon,428415.89,4580986.1,2.14394195555467,41.3772124307634,2020-07-03 16:00:00
2020S002834    ,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Monday,2020,6,June,29,22,Not respecting distances,Night,428766.3,4580736.49,2.14816131733413,41.3749953761362,2020-06-29 22:00:00
2020S001894    ,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,Thursday,2020,3,March,12,18,Changing lanes without caution,Afternoon,428766.3,4580736.49,2.14816131733413,41.3749953761362,2020-03-12 18:00:00
2020S000984    ,Sants-Montjuïc,Hostafrancs,Creu Coberta,Sunday,2020,2,February,9,1,Not respecting distances,Night,428843.01,4580971.69,2.14905093585612,41.3771205274376,2020-02-09 01:00:00
2020S000521    ,Sants-Montjuïc,Hostafrancs,Príncep Jordi,Wednesday,2020,1,January,22,16,Lack of attention while driving,Afternoon,428866.53,4581079.66,2.14931950440408,41.3780950550812,2020-01-22 16:00:00
2020S005194    ,Sants-Montjuïc,Hostafrancs,Callao,Thursday,2020,11,November,5,12,Lack of attention while driving,Morning,428422.86,4581089.28,2.1440131142314,41.378142355794,2020-11-05 12:00:00
2020S002617    ,Sants-Montjuïc,Sants,Madrid,Wednesday,2020,6,June,17,18,Disobeying traffic lights,Afternoon,427595.81,4581634.74,2.13405837871413,41.3829811088562,2020-06-17 18:00:00
2020S000705    ,Sants-Montjuïc,la Font de la Guatlla,Dàlia,Thursday,2020,1,January,30,9,Not respecting distances,Morning,428733.49,4580289.66,2.14782153190536,41.3709680274537,2020-01-30 09:00:00
2020S001598    ,Sants-Montjuïc,Sants,Galileu,Tuesday,2020,3,March,3,11,Lack of precaution when reversing,Morning,427828.79,4581083.29,2.13691014880949,41.3780353429065,2020-03-03 11:00:00
2020S002895    ,Sants-Montjuïc,Sants - Badal,Miquel Àngel,Thursday,2020,7,July,2,9,Lack of precaution when reversing,Morning,427339.93,4581173.57,2.13105372988326,41.378804464928,2020-07-02 09:00:00
2020S004649    ,Sants-Montjuïc,Sants,Joan Güell,Tuesday,2020,10,October,6,16,Not yielding to the right,Afternoon,427657.93,4581266.34,2.13484522107864,41.37966866126,2020-10-06 16:00:00
2020S006073    ,Sants-Montjuïc,Sants,Madrid,Friday,2020,12,December,18,15,Others,Afternoon,427314.39,4581452.33,2.13071489522354,41.3813128391407,2020-12-18 15:00:00
2020S002790    ,Sants-Montjuïc,Sants,Badal,Saturday,2020,6,June,27,18,Lack of attention while driving,Afternoon,427409.24,4580907.46,2.13191439228007,41.3764139715434,2020-06-27 18:00:00
2020S000531    ,Sants-Montjuïc,Sants - Badal,Sants,Thursday,2020,1,January,23,7,Others,Morning,426942.41,4581028.41,2.12631779004611,41.3774610730887,2020-01-23 07:00:00
2020S005535    ,Sants-Montjuïc,la Bordeta,Mig (Ascendent),Tuesday,2020,11,November,24,14,Changing lanes without caution,Afternoon,427578.77,4580280.39,2.13401642700506,41.3707814641333,2020-11-24 14:00:00
2020S002219    ,Sants-Montjuïc,Sants - Badal,Badal,Sunday,2020,5,May,17,21,Lack of attention while driving,Afternoon,427362.71,4580978.92,2.13134945519197,41.3770533852758,2020-05-17 21:00:00
2020S004902    ,Sants-Montjuïc,Sants - Badal,Sugranyes,Sunday,2020,10,October,11,12,Not respecting pedestrian crossings,Morning,427135.31,4580982.96,2.12862985304062,41.3770692132483,2020-10-11 12:00:00
2020S005150    ,Sants-Montjuïc,Sants - Badal,Madrid,Thursday,2020,10,October,15,18,Others,Afternoon,427048.61,4581302.66,2.12755466382995,41.379940767589,2020-10-15 18:00:00
2020S000713    ,Sants-Montjuïc,la Bordeta,Ildefons Cerdà,Thursday,2020,1,January,30,13,Not determined,Morning,427718.43,4579750.57,2.13574939721239,41.3660221235438,2020-01-30 13:00:00
2020S006022    ,Sants-Montjuïc,la Bordeta,Ildefons Cerdà,Wednesday,2020,12,December,16,21,Disobeying other signals,Afternoon,427711.55,4579792.08,2.1356621959765,41.366395371277,2020-12-16 21:00:00
2020S002958    ,Les Corts,les Corts,Marquès de Sentmenat,Monday,2020,7,July,6,9,Lack of attention while driving,Morning,427849.92,4582038.11,2.13704912466249,41.3866369343414,2020-07-06 09:00:00
2020S001229    ,Les Corts,les Corts,Nicaragua,Monday,2020,2,February,17,13,Improper or careless turn,Morning,427993.17,4582202.91,2.13874269160115,41.3881340593948,2020-02-17 13:00:00
2020S005128    ,Sants-Montjuïc,Sants - Badal,Sant Frederic,Saturday,2020,10,October,31,12,Others,Morning,427177.28,4580765.43,2.12915783998646,41.3751138054357,2020-10-31 12:00:00
2020S001381    ,Sants-Montjuïc,Sants,Nicaragua,Sunday,2020,2,February,23,19,Not respecting distances,Afternoon,428355.63,4581823.15,2.1431224365203,41.3847460691318,2020-02-23 19:00:00
2020S002945    ,Les Corts,les Corts,Can Bruixa,Saturday,2020,7,July,4,17,Lack of precaution entering traffic,Afternoon,427642.24,4581979.6,2.13457242810868,41.3860913041539,2020-07-04 17:00:00
2020S002614    ,Les Corts,les Corts,Galileu,Wednesday,2020,6,June,17,17,Others,Afternoon,427645.02,4581636.85,2.13464660544332,41.3830045399705,2020-06-17 17:00:00
2020S004967    ,Sants-Montjuïc,Sants,Numància,Thursday,2020,10,October,22,17,Entering the opposite lane,Afternoon,428160.27,4581821.02,2.14078640548957,41.3847094632252,2020-10-22 17:00:00
2020S002591    ,Sants-Montjuïc,Sants,Pavia,Monday,2020,6,June,15,22,Disobeying other signals,Night,427488.64,4580714.18,2.13288692345241,41.3746803312837,2020-06-15 22:00:00
2020S005738    ,Les Corts,les Corts,Numància,Thursday,2020,12,December,3,12,Lack of precaution entering traffic,Morning,428108.47,4581859.44,2.14016237809212,41.3850508701458,2020-12-03 12:00:00
2020S005878    ,Les Corts,les Corts,Montnegre,Wednesday,2020,12,December,9,19,Others,Afternoon,428112.87,4582330.24,2.14015913068593,41.3892915777494,2020-12-09 19:00:00
2020S004255    ,Les Corts,les Corts,Montnegre,Friday,2020,9,September,18,13,Disobeying traffic lights,Morning,428167.54,4582411.94,2.14080327852302,41.3900323021443,2020-09-18 13:00:00
2020S005074    ,Sants-Montjuïc,Sants,Robrenyo,Wednesday,2020,10,October,28,7,Lack of attention while driving,Morning,428025.68,4581694.69,2.13919187031007,41.3835596271852,2020-10-28 07:00:00
2020S003937    ,Sants-Montjuïc,Sants,Sants,Tuesday,2020,9,September,1,22,Disobeying traffic lights,Night,427857.38,4581059.06,2.13725490126901,41.3778196761777,2020-09-01 22:00:00
2020S004771    ,Sants-Montjuïc,Sants,Sants,Monday,2020,10,October,12,12,Improper or careless turn,Morning,428094.27,4580984.68,2.14009635843193,41.3771709663449,2020-10-12 12:00:00
2020S006066    ,Sants-Montjuïc,Sants,Viriat,Thursday,2020,12,December,17,18,Others,Afternoon,428249.82,4581449.84,2.14190127350715,41.3813743756947,2020-12-17 18:00:00
2020S001261    ,Sants-Montjuïc,Sants,Viriat,Wednesday,2020,2,February,19,8,Disobeying traffic lights,Morning,428079.62,4581484.08,2.13986191685198,41.3816675664555,2020-02-19 08:00:00
2020S003806    ,Sants-Montjuïc,Sants,Sants,Tuesday,2020,8,August,25,9,Disobeying traffic lights,Morning,427917.16,4580980.92,2.13797901862806,41.3771212557948,2020-08-25 09:00:00
2020S001416    ,Sants-Montjuïc,Sants,Sants,Monday,2020,2,February,24,21,Improper or careless turn,Afternoon,427855.33,4580993.86,2.13723814900555,41.3772322605449,2020-02-24 21:00:00
2020S000736    ,Sants-Montjuïc,Sants,Sant Antoni,Thursday,2020,1,January,30,17,Lack of attention while driving,Afternoon,428003.03,4581190.8,2.13898087393044,41.3790192540427,2020-01-30 17:00:00
2020S001923    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Sunday,2020,3,March,15,0,Lack of attention while driving,Night,427176.29,4581730.49,2.12903003865673,41.3838056260628,2020-03-15 00:00:00
2020S002572    ,Les Corts,la Maternitat i Sant Ramon,Torre Melina,Saturday,2020,6,June,13,20,Not respecting distances,Afternoon,425788.58,4581211.09,2.11249855806226,41.3790008088106,2020-06-13 20:00:00
2020S001423    ,Les Corts,la Maternitat i Sant Ramon,Corts,Tuesday,2020,2,February,25,7,Disobeying other signals,Morning,427036.08,4581618.09,2.12736685144639,41.3827805813249,2020-02-25 07:00:00
2020S005819    ,Les Corts,les Corts,Joan Güell,Sunday,2020,12,December,6,15,Lack of precaution when reversing,Afternoon,427529.7,4581622.71,2.13326924006648,41.3828668070805,2020-12-06 15:00:00
2020S002216    ,Les Corts,les Corts,Mig (Ascendent),Saturday,2020,5,May,16,19,Disobeying traffic lights,Afternoon,427191.1,4581776.77,2.12920158504095,41.3842237916883,2020-05-16 19:00:00
2020S001260    ,Les Corts,les Corts,Mig (Ascendent),Wednesday,2020,2,February,19,8,Not determined,Morning,427237.23,4581703.8,2.12976200414744,41.3835707539675,2020-02-19 08:00:00
2020S003510    ,Les Corts,les Corts,Diagonal,Friday,2020,7,July,31,19,Others,Afternoon,427575.97,4582577.49,2.1337084162677,41.3914702950848,2020-07-31 19:00:00
2020S003977    ,Les Corts,les Corts,Diagonal,Thursday,2020,9,September,3,14,Improper or careless turn,Afternoon,427575.97,4582577.49,2.1337084162677,41.3914702950848,2020-09-03 14:00:00
2020S002019    ,Les Corts,les Corts,Diagonal,Thursday,2020,4,April,9,13,Disobeying traffic lights,Morning,427575.97,4582577.49,2.1337084162677,41.3914702950848,2020-04-09 13:00:00
2020S000264    ,Les Corts,les Corts,Diagonal,Monday,2020,1,January,13,18,Others,Afternoon,427575.97,4582577.49,2.1337084162677,41.3914702950848,2020-01-13 18:00:00
2020S005916    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Friday,2020,12,December,11,14,Not respecting distances,Afternoon,425650.85,4581916.12,2.11076511771449,41.3853379839838,2020-12-11 14:00:00
2020S000769    ,Les Corts,les Corts,Madrid,Friday,2020,1,January,31,22,Unknown,Night,427515.71,4581605.92,2.13310394920757,41.382714325877,2020-01-31 22:00:00
2020S000894    ,Les Corts,les Corts,Mig (Ascendent),Wednesday,2020,2,February,5,19,Not respecting distances,Afternoon,427354.46,4582898.6,2.13102062515677,41.394342422647,2020-02-05 19:00:00
2020S004543    ,Les Corts,les Corts,Corts,Thursday,2020,10,October,1,20,Improper/defective overtaking,Afternoon,427637.38,4582178.67,2.13449052864347,41.3878838112449,2020-10-01 20:00:00
2020S003707    ,Les Corts,les Corts,Joan Güell,Monday,2020,8,August,17,11,Lack of precaution entering traffic,Morning,427397.11,4582007.65,2.13163753692257,41.3863218530164,2020-08-17 11:00:00
2020S004331    ,Les Corts,les Corts,Carles III,Monday,2020,9,September,21,19,Not respecting distances,Afternoon,427123.19,4582103.21,2.12835020114623,41.3871577538346,2020-09-21 19:00:00
2020S002943    ,Les Corts,les Corts,Diagonal,Saturday,2020,7,July,4,20,Others,Afternoon,428250.54,4582763.16,2.14175433819612,41.3932030125668,2020-07-04 20:00:00
2020S003558    ,Les Corts,les Corts,Josep Tarradellas,Tuesday,2020,8,August,4,14,Disobeying traffic lights,Afternoon,428499.73,4582666.13,2.14474621069347,41.3923512930468,2020-08-04 14:00:00
2020S000508    ,Les Corts,les Corts,Diagonal,Wednesday,2020,1,January,22,8,Not respecting pedestrian crossings,Morning,427954.95,4582701.1,2.13822634422389,41.3926176379381,2020-01-22 08:00:00
2020S000508    ,Les Corts,les Corts,Diagonal,Wednesday,2020,1,January,22,8,Disobeying traffic lights,Morning,427954.95,4582701.1,2.13822634422389,41.3926176379381,2020-01-22 08:00:00
2020S004793    ,Les Corts,les Corts,Corts,Tuesday,2020,10,October,13,11,Lack of precaution when reversing,Morning,427966.68,4582417.77,2.13840033479985,41.3900668474131,2020-10-13 11:00:00
2020S004875    ,Les Corts,les Corts,Sarrià,Friday,2020,10,October,16,19,Not respecting pedestrian crossings,Afternoon,427892.33,4582795.84,2.13746611062025,41.3934653112864,2020-10-16 19:00:00
2020S005574    ,Les Corts,les Corts,Mig (Ascendent),Thursday,2020,11,November,26,7,Not determined,Morning,427143.55,4582176.3,2.12858490160336,41.3878178895596,2020-11-26 07:00:00
2020S003219    ,Les Corts,les Corts,Entença,Thursday,2020,7,July,16,22,Disobeying traffic lights,Night,428101.0,4582507.88,2.13999608322424,41.3908904510346,2020-07-16 22:00:00
2020S000893    ,Les Corts,les Corts,Entença,Wednesday,2020,2,February,5,15,Not determined,Afternoon,428101.0,4582507.88,2.13999608322424,41.3908904510346,2020-02-05 15:00:00
2020S004090    ,Les Corts,les Corts,Josep Tarradellas,Wednesday,2020,9,September,9,17,Changing lanes without caution,Afternoon,428440.03,4582350.84,2.14406943293552,41.3895062867325,2020-09-09 17:00:00
2020S002504    ,Les Corts,les Corts,Reina Maria Cristina,Wednesday,2020,6,June,10,13,Others,Morning,427253.12,4582427.17,2.12986516408381,41.3900872888524,2020-06-10 13:00:00
2020S000181    ,Les Corts,les Corts,Gandesa,Friday,2020,1,January,10,8,Lack of attention while driving,Morning,427379.33,4582357.37,2.13138297990773,41.3894700338755,2020-01-10 08:00:00
2020S001549    ,Les Corts,les Corts,Josep Tarradellas,Saturday,2020,2,February,29,15,Not respecting distances,Afternoon,428499.73,4582666.13,2.14474621069347,41.3923512930468,2020-02-29 15:00:00
2020S003672    ,Les Corts,les Corts,Bordeus,Thursday,2020,8,August,13,17,Lack of attention while driving,Afternoon,428235.62,4582529.87,2.14160353143608,41.3911005291661,2020-08-13 17:00:00
2020S004489    ,Les Corts,Pedralbes,Dalt (Besòs),Tuesday,2020,9,September,29,17,Not respecting distances,Afternoon,425670.18,4583010.82,2.11086194759173,41.3951992295015,2020-09-29 17:00:00
2020S001706    ,Les Corts,les Corts,Caravel·la La Niña,Friday,2020,3,March,6,15,Disobeying traffic lights,Afternoon,427586.51,4582771.11,2.13381132560174,41.393215100437,2020-03-06 15:00:00
2020S004741    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,General Mitre,Saturday,2020,10,October,10,20,Others,Afternoon,427712.49,4583219.59,2.13526455990643,41.3972657095775,2020-10-10 20:00:00
2020S002733    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Castelló,Tuesday,2020,6,June,23,15,Lack of attention while driving,Afternoon,428227.98,4583581.07,2.14138756334689,41.4005675901241,2020-06-23 15:00:00
2020S000191    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Vallmajor,Friday,2020,1,January,10,12,Disobeying other signals,Morning,428098.21,4583643.95,2.13982781755946,41.401122330348,2020-01-10 12:00:00
2020S006168    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Ravella,Wednesday,2020,12,December,23,12,Disobeying other signals,Morning,427987.34,4583799.38,2.13848311677572,41.4025123018521,2020-12-23 12:00:00
2020S005160    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Descartes,Tuesday,2020,11,November,3,10,Mechanical failure or breakdown,Morning,428271.46,4583593.35,2.14190620591116,41.4006820711972,2020-11-03 10:00:00
2020S005021    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Modolell,Sunday,2020,10,October,25,14,Disobeying other signals,Afternoon,427986.46,4583644.99,2.13849095630831,41.4011216958917,2020-10-25 14:00:00
2020S001244    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Tuesday,2020,2,February,18,17,Not respecting distances,Afternoon,427952.88,4583466.24,2.13811054956898,41.3995087596568,2020-02-18 17:00:00
2020S001725    ,Les Corts,la Maternitat i Sant Ramon,Mig (Descendent),Friday,2020,3,March,6,22,Lack of attention while driving,Night,427133.55,4582038.85,2.12848184020286,41.3865790283554,2020-03-06 22:00:00
2020S006201    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner,Friday,2020,12,December,25,20,Lack of attention while driving,Afternoon,428302.2,4583783.37,2.14225140592744,41.4023962466051,2020-12-25 20:00:00
2020S000639    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Monday,2020,1,January,27,21,Changing lanes without caution,Afternoon,427096.68,4582069.1,2.12803726585248,41.386848137032,2020-01-27 21:00:00
2020S003189    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Wednesday,2020,7,July,15,10,Others,Morning,427095.62,4582115.61,2.12801899200942,41.3872669372972,2020-07-15 10:00:00
2020S005115    ,Les Corts,la Maternitat i Sant Ramon,Mejía Lequerica,Friday,2020,10,October,30,19,Lack of attention while driving,Afternoon,427043.28,4581991.77,2.12740795673693,41.3861468164472,2020-10-30 19:00:00
2020S002067    ,Les Corts,Pedralbes,Doctor Ferran,Thursday,2020,4,April,23,14,Disobeying traffic lights,Afternoon,426968.02,4582381.68,2.12646091037257,41.3896517435711,2020-04-23 14:00:00
2020S002200    ,Les Corts,la Maternitat i Sant Ramon,Sabino Arana,Friday,2020,5,May,15,9,Improper or careless turn,Morning,426958.46,4582133.43,2.12637650871098,41.3874149919968,2020-05-15 09:00:00
2020S003589    ,Les Corts,Pedralbes,Diagonal,Thursday,2020,8,August,6,22,Lack of attention while driving,Night,425818.02,4582082.48,2.11274391364009,41.3868517463397,2020-08-06 22:00:00
2020S000632    ,Les Corts,Pedralbes,Diagonal,Monday,2020,1,January,27,18,Others,Afternoon,426093.67,4582151.84,2.11603199598118,41.3875018136683,2020-01-27 18:00:00
2020S003008    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Wednesday,2020,7,July,8,12,Others,Morning,427191.1,4581776.77,2.12920158504095,41.3842237916883,2020-07-08 12:00:00
2020S003843    ,Les Corts,la Maternitat i Sant Ramon,Joan XXIII,Thursday,2020,8,August,27,17,Changing lanes without caution,Afternoon,426725.08,4582098.88,2.1235896265849,41.3870825896887,2020-08-27 17:00:00
2020S005758    ,Les Corts,Pedralbes,Doctor Ferran,Thursday,2020,12,December,3,8,Others,Morning,426865.38,4582641.2,2.12520202991417,41.3919798036517,2020-12-03 08:00:00
2020S000859    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Tuesday,2020,2,February,4,16,Lack of attention while driving,Afternoon,426268.3,4582116.22,2.11812478250071,41.3871970254383,2020-02-04 16:00:00
2020S004678    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Thursday,2020,10,October,8,12,Not respecting distances,Morning,425852.58,4582020.45,2.11316481403636,41.3862962562618,2020-10-08 12:00:00
2020S004678    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Thursday,2020,10,October,8,12,Lack of attention while driving,Morning,425852.58,4582020.45,2.11316481403636,41.3862962562618,2020-10-08 12:00:00
2020S004271    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Friday,2020,9,September,18,22,Not respecting pedestrian crossings,Night,425852.58,4582020.45,2.11316481403636,41.3862962562618,2020-09-18 22:00:00
2020S000302    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Wednesday,2020,1,January,15,7,Changing lanes without caution,Morning,425960.02,4582013.56,2.11445053752801,41.3862440969589,2020-01-15 07:00:00
2020S004070    ,Les Corts,Pedralbes,Dalt (Llobregat),Tuesday,2020,9,September,8,19,Lack of attention while driving,Afternoon,425377.98,4582358.44,2.10744741768365,41.389296490047,2020-09-08 19:00:00
2020S000321    ,Les Corts,Pedralbes,Manila,Wednesday,2020,1,January,15,18,Unknown,Afternoon,426964.09,4582615.43,2.12638572293032,41.3917566740433,2020-01-15 18:00:00
2020S004299    ,Les Corts,Pedralbes,Pius XII,Sunday,2020,9,September,20,5,Improper or careless turn,Night,426793.07,4582325.32,2.12437537044543,41.3891282291363,2020-09-20 05:00:00
2020S005684    ,Les Corts,Pedralbes,Til·lers,Tuesday,2020,12,December,1,17,Disobeying other signals,Afternoon,426526.41,4582564.41,2.12115722047997,41.3912572951308,2020-12-01 17:00:00
2020S002248    ,Les Corts,Pedralbes,Pedralbes,Wednesday,2020,5,May,20,16,Disobeying traffic lights,Afternoon,426376.9,4582720.85,2.11935006613452,41.3926526092624,2020-05-20 16:00:00
2020S003899    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Monday,2020,8,August,31,17,Disobeying other signals,Afternoon,428695.24,4583761.2,2.14695560585473,41.4022315245928,2020-08-31 17:00:00
2020S000784    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Saturday,2020,2,February,1,15,Not determined,Afternoon,428576.44,4584035.47,2.14550214795323,41.4046912203752,2020-02-01 15:00:00
2020S005224    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Saturday,2020,11,November,7,13,Not determined,Morning,428468.16,4584071.12,2.1442026320644,41.4050026782318,2020-11-07 13:00:00
2020S005569    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Wednesday,2020,11,November,25,17,Not determined,Afternoon,428382.78,4584143.45,2.14317270819087,41.4056465235364,2020-11-25 17:00:00
2020S005835    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Monday,2020,12,December,7,10,Not determined,Morning,428298.63,4584188.06,2.14216076228268,41.4060408063901,2020-12-07 10:00:00
2020S005248    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Monday,2020,11,November,9,15,Disobeying traffic lights,Afternoon,428533.21,4583644.66,2.14503114801456,41.4011675084489,2020-11-09 15:00:00
2020S005231    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes,Sunday,2020,11,November,8,14,Lack of attention while driving,Afternoon,429034.95,4583656.58,2.15103151349132,41.4013193089268,2020-11-08 14:00:00
2020S006028    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Thursday,2020,12,December,17,21,Not respecting distances,Afternoon,429463.21,4583230.03,2.1562040308794,41.3975152151086,2020-12-17 21:00:00
2020S001133    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,2020,2,February,14,15,Not determined,Afternoon,429430.09,4583191.25,2.15581239408023,41.3971630318358,2020-02-14 15:00:00
2020S004661    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Francesc Macià,Wednesday,2020,10,October,7,9,Others,Morning,428560.64,4582872.87,2.14545032353209,41.3942187339068,2020-10-07 09:00:00
2020S004072    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Pau Casals,Tuesday,2020,9,September,8,21,Not respecting distances,Afternoon,428501.06,4582996.84,2.14472307350231,41.3953299890677,2020-09-08 21:00:00
2020S004652    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Laforja,Tuesday,2020,10,October,6,17,Not respecting pedestrian crossings,Afternoon,428450.39,4583173.29,2.14409616991719,41.3969146988624,2020-10-06 17:00:00
2020S000296    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Calvet,Tuesday,2020,1,January,14,19,Others,Afternoon,428496.2,4583125.77,2.14464971956694,41.3964907794372,2020-01-14 19:00:00
2020S004182    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Bori i Fontestà,Tuesday,2020,9,September,15,14,Not respecting distances,Afternoon,428135.91,4582952.12,2.1403608930691,41.3948946658912,2020-09-15 14:00:00
2020S000105    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau,Tuesday,2020,1,January,7,16,Others,Afternoon,428832.77,4583440.55,2.14863844628823,41.3993557395379,2020-01-07 16:00:00
2020S000105    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau,Tuesday,2020,1,January,7,16,Lack of attention while driving,Afternoon,428832.77,4583440.55,2.14863844628823,41.3993557395379,2020-01-07 16:00:00
2020S004217    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Thursday,2020,9,September,17,1,Lack of precaution when reversing,Night,428626.71,4582957.56,2.14623057978673,41.3949873707234,2020-09-17 01:00:00
2020S002266    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Friday,2020,5,May,22,14,Others,Afternoon,428700.7,4582981.86,2.14711269514266,41.3952127948786,2020-05-22 14:00:00
2020S005898    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Gràcia,Thursday,2020,12,December,10,14,Lack of precaution when reversing,Afternoon,428816.46,4583117.38,2.14848134683296,41.3964436271311,2020-12-10 14:00:00
2020S004932    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Gràcia,Tuesday,2020,10,October,20,11,Others,Morning,429197.14,4583444.59,2.15299641236262,41.3994242936897,2020-10-20 11:00:00
2020S003694    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Santa Peronella,Saturday,2020,8,August,15,15,Lack of attention while driving,Afternoon,428974.56,4583400.68,2.15033915418453,41.3990091827446,2020-08-15 15:00:00
2020S001051    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Gràcia,Tuesday,2020,2,February,11,11,Lack of attention while driving,Morning,428936.93,4583244.21,2.14990740748645,41.3975965920482,2020-02-11 11:00:00
